Member_Name,Date,Item
4657,14/01/2015,asparagus
3281,16/06/2015,asparagus
3252,15/02/2015,asparagus
1788,15/04/2015,asparagus
1846,18/05/2015,asparagus
4797,04/07/2015,asparagus
2592,01/10/2015,asparagus
2186,14/02/2015,asparagus
3120,12/06/2015,asparagus
2391,27/06/2015,asparagus
3803,20/10/2015,asparagus
3677,30/11/2015,asparagus
4100,22/04/2015,asparagus
4990,15/03/2015,asparagus
3285,12/07/2015,asparagus
1406,23/03/2015,asparagus
3101,17/12/2015,asparagus
1804,30/11/2015,asparagus
2979,17/07/2015,asparagus
3009,18/02/2015,asparagus
2677,23/12/2015,asparagus
1094,07/01/2015,asparagus
4743,24/01/2015,asparagus
3041,15/09/2015,asparagus
4260,30/05/2015,asparagus
1909,31/08/2015,asparagus
1242,04/12/2015,asparagus
4417,18/05/2015,asparagus
3321,25/12/2015,asparagus
4444,22/07/2015,asparagus
4035,12/01/2015,asparagus
4357,13/04/2015,asparagus
1690,03/03/2015,asparagus
1785,07/06/2015,asparagus
1734,08/06/2015,asparagus
2022,22/07/2015,asparagus
2855,03/02/2015,asparagus
1000,15/03/2015,asparagus
3955,28/08/2015,asparagus
2666,06/04/2015,asparagus
3518,18/05/2015,asparagus
4063,12/11/2015,asparagus
3014,19/10/2015,asparagus
4942,06/08/2015,asparagus
3048,20/08/2015,asparagus
3271,27/12/2015,asparagus
2752,10/10/2015,asparagus
2799,25/05/2015,asparagus
2261,18/06/2015,asparagus
2757,15/02/2015,asparagus
1783,07/07/2015,asparagus
4216,28/04/2015,asparagus
2092,24/05/2015,asparagus
1149,12/12/2015,seasonal products
3494,25/03/2015,seasonal products
3508,07/02/2015,seasonal products
3945,04/10/2015,seasonal products
3784,14/06/2015,seasonal products
1630,22/05/2015,semi-finished meal
4479,10/02/2015,semi-finished meal
1493,01/10/2015,semi-finished meal
2267,11/11/2015,semi-finished meal
4012,04/04/2015,semi-finished meal
3429,04/01/2015,shopping bags
2630,21/01/2015,shopping bags
1799,27/09/2015,shopping bags
3093,13/03/2015,shopping bags
4455,09/09/2015,shopping bags
1497,26/07/2015,shopping bags
4281,18/10/2015,shopping bags
3305,24/06/2015,shopping bags
3323,12/11/2015,shopping bags
1208,24/08/2015,shopping bags
1242,14/12/2015,shopping bags
2550,20/04/2015,shopping bags
1160,24/01/2015,shopping bags
2785,04/08/2015,shopping bags
3934,01/05/2015,shopping bags
1534,10/07/2015,shopping bags
1409,02/07/2015,shopping bags
1265,29/09/2015,shopping bags
4937,28/06/2015,shopping bags
3462,16/05/2015,shopping bags
1505,27/07/2015,shopping bags
3222,05/08/2015,shopping bags
1954,06/08/2015,shopping bags
1535,14/01/2015,shopping bags
1540,26/11/2015,skin care
1743,18/04/2015,skin care
4509,28/09/2015,skin care
3471,12/10/2015,skin care
1204,23/07/2015,skin care
3862,18/11/2015,skin care
3634,02/12/2015,skin care
3206,11/08/2015,soap
1202,22/07/2015,soda
3886,11/09/2015,soda
1143,25/04/2015,soda
2581,22/08/2015,soda
3296,17/08/2015,soda
3390,14/11/2015,soda
2235,25/10/2015,soda
2353,02/05/2015,soda
4110,30/03/2015,soda
2946,07/10/2015,soda
2357,08/07/2015,soda
3445,30/04/2015,soda
4366,13/08/2015,soda
3622,26/07/2015,soda
2519,03/06/2015,soda
4748,15/12/2015,soda
2276,11/01/2015,soda
3646,08/08/2015,soda
1348,17/09/2015,soda
1711,06/06/2015,soda
4369,01/02/2015,soda
3735,28/11/2015,soda
4202,18/02/2015,soda
4527,18/10/2015,soda
3245,11/05/2015,soda
2700,22/01/2015,soda
3387,10/05/2015,soda
3167,04/11/2015,soda
3085,21/01/2015,soda
3809,24/03/2015,soda
3756,22/07/2015,soda
1782,16/08/2015,soda
1934,27/02/2015,soda
2681,24/02/2015,soda
4014,15/11/2015,soda
2787,24/06/2015,soda
4441,18/02/2015,soda
4647,17/02/2015,soda
4251,21/12/2015,soda
3251,10/09/2015,soda
2347,27/01/2015,soda
3301,25/04/2015,soda
3982,28/01/2015,soda
2165,17/06/2015,soda
1000,27/05/2015,soda
2926,08/11/2015,soda
3026,24/01/2015,soda
2058,04/06/2015,soda
1230,27/01/2015,soda
1148,27/09/2015,soda
3467,28/01/2015,soda
2585,14/03/2015,soda
2186,01/09/2015,soda
4027,12/05/2015,soda
2335,23/07/2015,soda
3160,27/02/2015,soda
4414,23/01/2015,soda
3456,22/04/2015,soda
4778,26/03/2015,soda
2433,14/03/2015,soda
4757,09/01/2015,soda
1669,19/08/2015,soda
3500,21/04/2015,soda
4701,30/04/2015,soda
2459,16/09/2015,soda
1100,12/03/2015,soda
3481,22/03/2015,soda
1887,09/11/2015,soda
4287,06/08/2015,soda
4258,11/12/2015,soda
1983,20/05/2015,soda
1017,30/09/2015,soda
3182,15/10/2015,soda
1357,10/04/2015,soda
2911,14/07/2015,soda
4508,15/06/2015,soda
2645,27/06/2015,soda
3352,08/11/2015,soda
2617,03/01/2015,soda
4971,19/02/2015,soda
4544,21/01/2015,soda
3736,27/11/2015,soda
4405,06/01/2015,soda
2454,26/08/2015,soda
2010,06/11/2015,soda
3470,04/10/2015,soda
4780,03/07/2015,soda
4764,27/09/2015,soda
3304,28/03/2015,soda
3622,29/08/2015,soda
4170,08/01/2015,soda
4303,25/09/2015,soda
1330,02/11/2015,soda
4456,17/04/2015,soda
2244,28/01/2015,soda
2434,18/09/2015,soda
3168,02/05/2015,soda
3830,10/07/2015,soda
3686,01/04/2015,soda
1728,15/08/2015,soda
2383,05/10/2015,soda
4891,09/01/2015,soda
2743,10/08/2015,soda
2508,27/12/2015,soda
4780,19/09/2015,soda
2133,05/08/2015,soda
2613,11/04/2015,soda
4197,03/11/2015,soda
3931,08/03/2015,soda
1551,14/01/2015,soda
5000,10/02/2015,soda
3327,30/04/2015,soda
4515,15/06/2015,soda
3227,30/11/2015,soda
1949,11/04/2015,soda
3370,03/02/2015,soda
2221,18/12/2015,soda
2165,28/01/2015,soda
2587,02/06/2015,soda
3827,03/11/2015,soda
1583,23/11/2015,soda
2646,03/06/2015,soda
4098,09/01/2015,soda
2379,19/09/2015,soda
2079,16/05/2015,soda
4199,04/08/2015,soda
4037,09/05/2015,soda
4041,16/10/2015,soda
4478,04/12/2015,soda
3505,21/07/2015,soda
4906,30/09/2015,soda
4793,24/02/2015,soda
3345,30/09/2015,soda
1144,28/01/2015,soda
1120,14/01/2015,soda
2961,21/07/2015,soda
2874,22/01/2015,soda
1149,06/08/2015,soda
4876,21/02/2015,soda
2194,09/01/2015,soda
3886,01/04/2015,soda
4266,17/06/2015,soda
2518,03/07/2015,soda
1646,28/08/2015,soda
1412,16/11/2015,soda
2196,23/08/2015,soda
4691,08/01/2015,soda
2386,04/10/2015,soda
1833,12/07/2015,soda
2392,15/12/2015,soda
3719,04/06/2015,soda
2433,31/07/2015,soda
1356,02/04/2015,cocoa
4946,04/11/2015,cocoa
1995,12/06/2015,cocoa
1016,23/04/2015,cocoa
2200,10/10/2015,cocoa
2262,04/11/2015,cocoa
1323,30/04/2015,cocoa
2613,09/01/2015,cocoa
4828,08/08/2015,cocoa
2769,21/07/2015,cocoa
4440,01/12/2015,cocoa
2264,12/01/2015,cocoa
3937,04/05/2015,cocoa
1513,03/08/2015,cocoa
3683,10/06/2015,cocoa
1392,20/04/2015,cocoa
1264,12/10/2015,cocoa
3484,05/06/2015,cocoa
2740,02/07/2015,cocoa
3066,11/10/2015,cocoa
4095,29/12/2015,cocoa
1324,24/01/2015,cocoa
3399,12/07/2015,cocoa
1081,03/05/2015,cocoa
4215,30/06/2015,cocoa
2426,26/08/2015,cocoa
3265,09/12/2015,cocoa
1656,30/10/2015,cocoa
3929,30/07/2015,cocoa
2433,21/06/2015,cocoa
2346,05/08/2015,cocoa
2191,10/11/2015,cocoa
2904,06/06/2015,specialty chewing gum
3572,09/06/2015,specialty chewing gum
4060,11/12/2015,specialty chewing gum
1028,11/07/2015,specialty chewing gum
2370,18/07/2015,specialty chewing gum
2511,14/07/2015,specialty chewing gum
3511,07/06/2015,specialty chewing gum
1781,06/06/2015,specialty chewing gum
2362,23/11/2015,specialty chewing gum
1324,10/04/2015,specialty chewing gum
2201,03/05/2015,specialty chewing gum
2706,12/02/2015,specialty chewing gum
3872,28/03/2015,specialty chewing gum
1574,04/08/2015,specialty chewing gum
2599,30/07/2015,specialty chewing gum
4555,31/03/2015,specialty chewing gum
2787,13/03/2015,specialty chewing gum
2290,03/07/2015,sugar
3324,06/06/2015,sugar
1099,13/08/2015,sugar
1693,05/09/2015,sugar
3690,24/04/2015,sugar
4204,06/05/2015,sugar
3306,28/09/2015,sugar
3666,16/02/2015,sugar
4909,26/10/2015,sugar
1199,10/12/2015,sugar
2799,02/09/2015,sugar
1264,23/11/2015,sugar
1905,19/05/2015,sugar
4623,08/07/2015,sugar
4544,07/01/2015,sugar
2016,15/08/2015,sugar
2228,30/05/2015,sugar
2592,23/04/2015,sugar
4367,15/11/2015,sugar
1047,09/08/2015,syrup
3752,15/04/2015,syrup
4377,23/02/2015,syrup
1323,03/11/2015,syrup
2645,26/06/2015,syrup
4335,05/12/2015,syrup
4643,08/08/2015,syrup
1808,21/07/2015,yoghurt
4119,12/02/2015,yoghurt
3962,18/09/2015,yoghurt
1088,30/11/2015,yoghurt
1863,04/08/2015,yoghurt
4829,03/11/2015,yoghurt
4581,03/04/2015,yoghurt
3635,04/09/2015,yoghurt
1279,06/09/2015,yoghurt
3361,05/03/2015,yoghurt
3567,04/10/2015,yoghurt
4509,29/11/2015,yoghurt
2818,07/11/2015,yoghurt
1033,22/04/2015,yoghurt
4222,27/05/2015,yoghurt
1952,23/03/2015,yoghurt
1649,25/06/2015,yoghurt
4459,26/04/2015,yoghurt
3855,09/03/2015,yoghurt
4554,16/07/2015,yoghurt
2702,08/04/2015,yoghurt
4002,03/09/2015,yoghurt
3543,18/03/2015,yoghurt
3398,11/03/2015,yoghurt
3960,25/03/2015,yoghurt
4723,22/05/2015,yoghurt
1483,01/04/2015,yoghurt
2694,21/11/2015,yoghurt
3806,28/08/2015,yoghurt
1962,08/06/2015,yoghurt
3900,20/12/2015,yoghurt
4704,21/08/2015,yoghurt
1737,15/05/2015,yoghurt
4191,03/11/2015,yoghurt
1722,13/07/2015,yoghurt
1438,19/10/2015,yoghurt
2751,03/02/2015,yoghurt
3188,06/12/2015,yoghurt
2785,18/10/2015,yoghurt
2648,10/07/2015,yoghurt
4975,08/05/2015,yoghurt
1245,08/10/2015,yoghurt
3829,25/06/2015,yoghurt
2049,07/10/2015,yoghurt
2355,24/07/2015,yoghurt
2844,21/05/2015,yoghurt
2280,11/01/2015,yoghurt
1930,01/03/2015,yoghurt
1518,21/06/2015,yoghurt
3204,20/02/2015,yoghurt
2009,11/10/2015,yoghurt
3574,13/06/2015,yoghurt
4321,29/01/2015,yoghurt
4056,20/10/2015,yoghurt
1850,11/01/2015,yoghurt
4719,01/06/2015,yoghurt
2643,21/04/2015,yoghurt
3289,01/03/2015,yoghurt
2346,24/04/2015,yoghurt
4536,06/04/2015,yoghurt
3451,26/04/2015,yoghurt
4201,14/10/2015,yoghurt
3716,10/11/2015,yoghurt
3898,21/08/2015,yoghurt
1651,06/05/2015,yoghurt
3489,09/03/2015,yoghurt
1212,19/06/2015,yoghurt
2080,21/04/2015,yoghurt
3291,02/08/2015,yoghurt
4932,20/11/2015,yoghurt
1044,09/02/2015,yoghurt
1145,07/10/2015,yoghurt
4958,24/05/2015,yoghurt
1463,28/09/2015,yoghurt
4150,26/08/2015,yoghurt
1775,11/10/2015,yoghurt
3879,25/06/2015,yoghurt
4619,27/05/2015,yoghurt
1281,11/02/2015,yoghurt
2925,22/08/2015,yoghurt
3031,27/10/2015,yoghurt
4312,22/04/2015,yoghurt
1982,24/02/2015,yoghurt
2249,22/01/2015,yoghurt
1538,30/11/2015,yoghurt
4734,22/11/2015,yoghurt
3443,04/04/2015,yoghurt
3180,04/05/2015,yoghurt
4826,25/01/2015,yoghurt
4567,10/09/2015,yoghurt
4806,24/11/2015,yoghurt
1476,29/03/2015,yoghurt
2216,17/11/2015,yoghurt
2955,06/06/2015,yoghurt
1914,21/01/2015,yoghurt
2293,19/12/2015,yoghurt
3868,22/01/2015,yoghurt
4510,05/04/2015,yoghurt
2893,06/10/2015,yoghurt
1651,17/12/2015,yoghurt
3663,07/11/2015,yoghurt
4214,09/06/2015,yoghurt
4461,13/02/2015,yoghurt
1366,29/05/2015,yoghurt
1792,15/08/2015,yoghurt
2811,23/02/2015,yoghurt
4004,10/05/2015,yoghurt
1934,06/08/2015,yoghurt
1098,05/08/2015,yoghurt
3228,26/01/2015,yoghurt
2043,21/04/2015,yoghurt
4953,10/10/2015,yoghurt
2944,01/02/2015,yoghurt
2081,22/01/2015,yoghurt
1934,03/02/2015,yoghurt
4686,14/09/2015,yoghurt
3788,16/02/2015,yoghurt
1136,03/01/2015,yoghurt
1677,09/12/2015,yoghurt
3459,23/01/2015,yoghurt
1422,01/01/2015,yoghurt
1542,15/05/2015,yoghurt
4990,14/12/2015,yoghurt
1451,27/01/2015,yoghurt
1524,05/03/2015,yoghurt
3484,15/05/2015,yoghurt
3966,11/01/2015,yoghurt
2023,07/02/2015,yoghurt
4785,04/04/2015,yoghurt
1012,19/11/2015,yoghurt
3547,21/10/2015,yoghurt
2678,20/03/2015,yoghurt
3289,09/08/2015,yoghurt
2061,27/12/2015,yoghurt
4009,14/07/2015,yoghurt
4172,18/02/2015,yoghurt
2768,01/01/2015,yoghurt
1696,04/10/2015,yoghurt
4302,08/03/2015,yoghurt
3614,28/04/2015,yoghurt
4936,15/03/2015,yoghurt
4244,31/10/2015,yoghurt
3562,18/03/2015,yoghurt
3315,19/11/2015,yoghurt
2073,14/05/2015,yoghurt
3749,09/03/2015,yoghurt
2078,16/10/2015,yoghurt
4505,17/04/2015,yoghurt
2190,14/05/2015,yoghurt
4001,21/06/2015,yoghurt
1939,15/07/2015,yoghurt
4296,28/07/2015,yoghurt
1927,15/05/2015,yoghurt
4756,18/09/2015,yoghurt
4935,02/04/2015,yoghurt
2167,18/10/2015,yoghurt
3045,26/03/2015,yoghurt
2544,20/01/2015,yoghurt
2398,08/01/2015,yoghurt
2807,03/07/2015,yoghurt
3346,11/05/2015,yoghurt
1081,21/01/2015,yoghurt
4228,18/04/2015,yoghurt
3356,23/05/2015,yoghurt
3054,27/05/2015,yoghurt
4555,23/07/2015,yoghurt
2905,22/10/2015,yoghurt
1838,25/03/2015,yoghurt
1051,12/10/2015,yoghurt
1564,19/06/2015,yoghurt
3593,27/05/2015,yoghurt
1876,16/06/2015,yoghurt
1062,16/04/2015,yoghurt
2643,01/12/2015,yoghurt
3927,03/09/2015,yoghurt
2255,01/05/2015,yoghurt
2487,27/03/2015,yoghurt
2321,16/06/2015,yoghurt
1406,28/12/2015,yoghurt
1008,21/07/2015,yoghurt
1777,22/04/2015,yoghurt
3959,05/10/2015,yoghurt
2580,24/10/2015,yoghurt
4825,09/06/2015,yoghurt
3419,25/07/2015,yoghurt
4773,09/11/2015,yoghurt
3250,12/04/2015,yoghurt
4906,16/09/2015,yoghurt
4178,13/11/2015,yoghurt
1130,15/01/2015,yoghurt
2716,10/09/2015,yoghurt
4503,19/12/2015,yoghurt
2745,08/04/2015,yoghurt
1002,26/04/2015,yoghurt
2659,15/06/2015,yoghurt
1077,12/09/2015,yoghurt
4113,19/07/2015,yoghurt
3002,19/02/2015,yoghurt
1863,11/02/2015,yoghurt
4875,03/10/2015,yoghurt
3134,07/06/2015,yoghurt
4882,31/10/2015,yoghurt
4122,24/04/2015,yoghurt
1566,19/11/2015,yoghurt
3284,28/01/2015,yoghurt
2108,11/08/2015,yoghurt
4105,29/05/2015,yoghurt
2695,04/07/2015,yoghurt
1264,07/12/2015,yoghurt
3835,06/01/2015,yoghurt
1872,05/04/2015,yoghurt
2262,04/10/2015,yoghurt
3144,16/08/2015,yoghurt
4997,27/12/2015,yoghurt
3685,04/03/2015,yoghurt
3794,26/11/2015,yoghurt
2440,02/03/2015,yoghurt
2370,28/08/2015,yoghurt
1296,20/08/2015,yoghurt
4220,10/08/2015,yoghurt
1291,14/01/2015,yoghurt
2985,05/01/2015,yoghurt
1097,01/11/2015,yoghurt
3986,25/07/2015,yoghurt
1993,08/07/2015,yoghurt
4427,14/01/2015,yoghurt
3656,11/03/2015,yoghurt
1218,29/12/2015,yoghurt
3460,14/02/2015,yoghurt
4107,15/11/2015,yoghurt
1040,26/11/2015,yoghurt
3909,09/02/2015,yoghurt
1608,10/11/2015,yoghurt
2083,07/11/2015,yoghurt
3937,19/11/2015,yoghurt
1697,23/02/2015,yoghurt
1663,11/11/2015,yoghurt
2910,28/07/2015,yoghurt
2465,07/06/2015,yoghurt
2970,30/12/2015,yoghurt
1216,04/03/2015,yoghurt
4792,20/07/2015,yoghurt
2245,28/01/2015,yoghurt
4496,23/01/2015,yoghurt
4075,05/01/2015,yoghurt
4033,06/06/2015,yoghurt
2202,07/08/2015,yoghurt
3599,25/05/2015,yoghurt
3818,17/12/2015,yoghurt
3090,04/11/2015,yoghurt
4455,30/06/2015,yoghurt
4252,10/04/2015,yoghurt
4929,26/03/2015,yoghurt
4094,30/03/2015,yoghurt
4557,19/10/2015,yoghurt
1885,25/12/2015,yoghurt
4160,19/04/2015,yoghurt
4871,15/11/2015,yoghurt
2867,16/07/2015,yoghurt
2836,29/12/2015,UHT-milk
2371,30/08/2015,UHT-milk
1016,05/10/2015,UHT-milk
1597,05/02/2015,UHT-milk
2287,16/12/2015,UHT-milk
3911,23/08/2015,UHT-milk
4499,08/08/2015,UHT-milk
2113,16/08/2015,UHT-milk
2884,08/05/2015,UHT-milk
1283,13/11/2015,UHT-milk
4902,16/04/2015,UHT-milk
2101,04/09/2015,UHT-milk
3247,13/01/2015,UHT-milk
3608,27/11/2015,UHT-milk
2477,04/06/2015,UHT-milk
3322,02/02/2015,UHT-milk
2586,10/07/2015,UHT-milk
1844,24/07/2015,UHT-milk
4932,17/07/2015,UHT-milk
4113,27/04/2015,UHT-milk
2013,07/02/2015,UHT-milk
2764,28/12/2015,UHT-milk
4450,30/07/2015,UHT-milk
3209,28/12/2015,UHT-milk
1527,14/05/2015,UHT-milk
3581,06/09/2015,UHT-milk
4572,02/08/2015,UHT-milk
3570,02/09/2015,UHT-milk
4409,15/01/2015,UHT-milk
2366,18/08/2015,UHT-milk
4478,02/08/2015,UHT-milk
1388,03/04/2015,UHT-milk
1280,12/08/2015,UHT-milk
3831,14/10/2015,UHT-milk
1524,06/08/2015,UHT-milk
1800,31/07/2015,vinegar
4614,24/10/2015,vinegar
2250,15/10/2015,vinegar
4873,03/09/2015,vinegar
1515,28/11/2015,vinegar
3331,25/07/2015,vinegar
2868,18/07/2015,vinegar
2394,19/08/2015,vinegar
3141,13/08/2015,vinegar
2357,23/09/2015,vinegar
4685,27/08/2015,vinegar
4843,25/02/2015,vinegar
4186,25/10/2015,vinegar
1833,13/04/2015,vinegar
4952,08/04/2015,vinegar
3173,25/07/2015,vinegar
2050,28/06/2015,vinegar
2125,25/06/2015,vinegar
3269,07/10/2015,vinegar
4301,30/09/2015,vinegar
3919,07/10/2015,vinegar
3926,30/06/2015,vinegar
4683,23/09/2015,vinegar
1239,02/07/2015,vinegar
4859,09/09/2015,vinegar
4779,24/10/2015,vinegar
2590,16/12/2015,vinegar
2229,19/03/2015,vinegar
1787,09/05/2015,vinegar
3812,11/08/2015,vinegar
2450,31/07/2015,vinegar
1567,13/03/2015,vinegar
2019,14/11/2015,vinegar
4666,19/10/2015,vinegar
1714,02/08/2015,vinegar
2653,02/03/2015,vinegar
1056,09/11/2015,vinegar
4397,27/06/2015,vinegar
1385,21/06/2015,vinegar
2847,18/05/2015,vinegar
3358,19/03/2015,vinegar
2734,30/03/2015,vinegar
4558,05/04/2015,vinegar
1832,17/04/2015,vinegar
3917,13/09/2015,vinegar
1335,18/10/2015,vinegar
1023,06/01/2015,vinegar
2883,12/10/2015,vinegar
3456,10/09/2015,vinegar
2846,15/08/2015,vinegar
1654,25/03/2015,vinegar
3950,01/10/2015,konjak noodle
3959,12/04/2015,konjak noodle
4796,25/08/2015,konjak noodle
4268,16/04/2015,konjak noodle
1474,24/06/2015,konjak noodle
1275,18/10/2015,konjak noodle
3577,12/05/2015,konjak noodle
3229,25/03/2015,konjak noodle
4228,04/04/2015,konjak noodle
4589,10/07/2015,konjak noodle
1013,02/10/2015,konjak noodle
1370,28/06/2015,konjak noodle
4728,15/02/2015,konjak noodle
2870,25/02/2015,konjak noodle
1023,28/06/2015,konjak noodle
1454,22/10/2015,konjak noodle
4389,13/04/2015,celery
2723,07/05/2015,celery
2464,13/05/2015,celery
4742,22/06/2015,celery
1407,29/07/2015,celery
1613,03/08/2015,celery
1254,19/04/2015,celery
4147,02/01/2015,celery
1231,20/05/2015,celery
4607,17/11/2015,celery
2569,30/06/2015,celery
3495,18/11/2015,celery
2552,05/01/2015,skimmed milk
3037,01/02/2015,skimmed milk
2762,20/03/2015,skimmed milk
2867,12/11/2015,skimmed milk
1061,05/09/2015,skimmed milk
3276,03/04/2015,skimmed milk
2632,02/03/2015,skimmed milk
4766,29/09/2015,skimmed milk
3860,05/05/2015,skimmed milk
2555,23/12/2015,skimmed milk
4931,04/05/2015,skimmed milk
2990,23/05/2015,skimmed milk
1306,23/06/2015,skimmed milk
2489,04/05/2015,skimmed milk
4106,25/08/2015,skimmed milk
4338,24/06/2015,skimmed milk
4554,27/08/2015,skimmed milk
2614,25/06/2015,skimmed milk
1514,24/08/2015,skimmed milk
1152,05/03/2015,skimmed milk
4559,16/03/2015,skimmed milk
3768,07/10/2015,skimmed milk
2270,11/08/2015,skimmed milk
4891,05/09/2015,skimmed milk
3808,18/08/2015,skimmed milk
4387,08/05/2015,skimmed milk
3283,01/05/2015,skimmed milk
3760,22/11/2015,skimmed milk
4103,19/06/2015,skimmed milk
4408,13/03/2015,skimmed milk
3967,23/11/2015,skimmed milk
3675,04/07/2015,skimmed milk
1500,21/03/2015,skimmed milk
3180,15/03/2015,skimmed milk
4285,29/12/2015,skimmed milk
4122,23/10/2015,skimmed milk
1176,30/03/2015,skimmed milk
4169,24/11/2015,skimmed milk
2920,26/04/2015,skimmed milk
4839,19/12/2015,skimmed milk
3495,11/03/2015,skimmed milk
2991,16/02/2015,skimmed milk
4726,06/02/2015,skimmed milk
1155,10/08/2015,skimmed milk
2062,22/09/2015,skimmed milk
3922,24/06/2015,skimmed milk
4129,22/09/2015,skimmed milk
2777,07/04/2015,skimmed milk
3772,09/03/2015,skimmed milk
4387,16/09/2015,skimmed milk
4954,04/05/2015,skimmed milk
2319,10/05/2015,skimmed milk
1195,28/09/2015,skimmed milk
2747,05/07/2015,skimmed milk
2128,11/02/2015,skimmed milk
2861,23/02/2015,skimmed milk
1949,17/03/2015,skimmed milk
4814,13/09/2015,skimmed milk
4655,31/03/2015,skimmed milk
1138,02/09/2015,skimmed milk
2413,04/04/2015,skimmed milk
4442,28/11/2015,skimmed milk
3601,01/04/2015,skimmed milk
1385,26/11/2015,skimmed milk
4323,13/05/2015,skimmed milk
1672,07/10/2015,skimmed milk
1170,19/03/2015,skimmed milk
3963,17/09/2015,skimmed milk
1366,30/05/2015,skimmed milk
3001,24/12/2015,skimmed milk
4914,29/11/2015,skimmed milk
1429,07/02/2015,skimmed milk
4342,18/03/2015,skimmed milk
4986,01/02/2015,skimmed milk
3473,25/01/2015,skimmed milk
1683,20/08/2015,skimmed milk
4937,18/05/2015,skimmed milk
1293,01/03/2015,skimmed milk
1499,17/05/2015,skimmed milk
2918,10/08/2015,skimmed milk
4363,01/07/2015,skimmed milk
3190,21/11/2015,skimmed milk
3693,16/11/2015,skimmed milk
3715,11/05/2015,skimmed milk
3508,15/08/2015,skimmed milk
1601,09/12/2015,skimmed milk
4119,09/05/2015,skimmed milk
3938,18/05/2015,skimmed milk
3245,08/12/2015,skimmed milk
3090,14/02/2015,skimmed milk
1345,21/03/2015,skimmed milk
1920,09/02/2015,skimmed milk
4217,01/12/2015,skimmed milk
2432,06/10/2015,skimmed milk
1110,20/11/2015,skimmed milk
3872,07/02/2015,skimmed milk
3835,11/05/2015,skimmed milk
1665,11/04/2015,skimmed milk
2536,07/11/2015,skimmed milk
1035,08/09/2015,skimmed milk
3662,20/07/2015,skimmed milk
4609,07/11/2015,skimmed milk
2837,22/04/2015,skimmed milk
3200,01/04/2015,skimmed milk
1616,08/12/2015,skimmed milk
1291,06/03/2015,skimmed milk
2590,28/09/2015,skimmed milk
3337,01/02/2015,skimmed milk
3275,26/10/2015,skimmed milk
1476,22/03/2015,skimmed milk
4121,01/11/2015,skimmed milk
2335,13/01/2015,skimmed milk
3957,15/02/2015,skimmed milk
4841,02/05/2015,skimmed milk
3118,29/12/2015,skimmed milk
1773,01/11/2015,skimmed milk
2066,23/03/2015,skimmed milk
4977,19/04/2015,skimmed milk
3758,13/01/2015,skimmed milk
1283,15/03/2015,skimmed milk
1764,29/09/2015,skimmed milk
2695,07/01/2015,skimmed milk
3334,17/03/2015,skimmed milk
3395,19/08/2015,skimmed milk
1153,08/12/2015,skimmed milk
4515,11/01/2015,skimmed milk
3406,23/10/2015,skimmed milk
4693,01/07/2015,skimmed milk
4221,27/02/2015,skimmed milk
2071,30/09/2015,skimmed milk
4309,15/09/2015,skimmed milk
4805,04/05/2015,skimmed milk
3759,02/04/2015,skimmed milk
3856,02/04/2015,skimmed milk
3449,10/10/2015,skimmed milk
1414,24/05/2015,skimmed milk
2879,28/12/2015,skimmed milk
4776,25/10/2015,skimmed milk
3774,17/12/2015,skimmed milk
3575,08/05/2015,skimmed milk
4702,03/08/2015,skimmed milk
2816,15/05/2015,skimmed milk
1746,14/10/2015,skimmed milk
2712,26/09/2015,skimmed milk
1354,01/12/2015,skimmed milk
4828,14/05/2015,skimmed milk
2736,02/03/2015,skimmed milk
3046,18/11/2015,skimmed milk
2514,02/11/2015,skimmed milk
1948,25/08/2015,skimmed milk
3658,26/09/2015,skimmed milk
1011,09/12/2015,skimmed milk
1006,14/06/2015,skimmed milk
2779,17/10/2015,skimmed milk
3672,28/05/2015,skimmed milk
2368,11/11/2015,skimmed milk
1170,12/11/2015,skimmed milk
2972,21/05/2015,skimmed milk
1287,28/08/2015,skimmed milk
4831,13/11/2015,skimmed milk
1216,25/08/2015,skimmed milk
1800,02/05/2015,skimmed milk
2799,12/08/2015,skimmed milk
3347,24/04/2015,skimmed milk
3812,28/07/2015,skimmed milk
3201,24/01/2015,skimmed milk
4524,10/12/2015,skimmed milk
2579,08/04/2015,skimmed milk
4100,01/03/2015,skimmed milk
3085,11/07/2015,skimmed milk
1944,31/08/2015,skimmed milk
1158,25/08/2015,skimmed milk
2261,11/04/2015,skimmed milk
2176,06/08/2015,skimmed milk
4255,02/09/2015,skimmed milk
2682,16/06/2015,skimmed milk
4272,22/03/2015,skimmed milk
3757,24/06/2015,skimmed milk
2869,29/04/2015,skimmed milk
4510,03/09/2015,skimmed milk
4743,04/07/2015,skimmed milk
3682,12/10/2015,skimmed milk
1456,19/07/2015,skimmed milk
1188,09/01/2015,skimmed milk
1692,28/06/2015,skimmed milk
3548,01/06/2015,skimmed milk
2938,06/06/2015,skimmed milk
4933,27/02/2015,skimmed milk
4670,31/08/2015,skimmed milk
4700,06/06/2015,skimmed milk
1340,23/01/2015,skimmed milk
4003,21/11/2015,skimmed milk
3159,31/01/2015,skimmed milk
3051,23/01/2015,skimmed milk
3710,15/07/2015,skimmed milk
3063,28/10/2015,skimmed milk
4669,25/06/2015,skimmed milk
3757,03/02/2015,skimmed milk
3523,01/04/2015,skimmed milk
4503,09/08/2015,skimmed milk
3756,02/12/2015,skimmed milk
3977,16/04/2015,skimmed milk
4187,10/04/2015,skimmed milk
